date PRCP(mm) PET(mm) T(°C)
1988-09-12 0.58 2.31 16.84
1988-09-13 7.47 2 13.39
1988-09-14 0.99 2.17 10.88
1988-09-15 10.45 1.42 10.02
1988-09-16 5.52 1.56 11.05
1988-09-17 0.31 1.76 12.43
1988-09-18 0 2.24 12.71
1988-09-19 0 2.46 13.4
1988-09-20 0 2.96 14.67
1988-09-21 0.01 3.07 15.36
1988-09-22 0.57 1.16 14.94
1988-09-23 0.62 2.09 14.75
1988-09-24 0.24 1.61 15.23
1988-09-25 0 2.62 15.2
1988-09-26 0 2.85 16.55
1988-09-27 0 2.95 17.15
1988-09-28 0 2.6 18.75
1988-09-29 8.41 0.8 12.78
1988-09-30 0.03 1.98 10.21
1988-10-01 0 2.22 9.25
1988-10-02 0 1.68 10.17
1988-10-03 0 2.59 11.95
1988-10-04 0.33 2.1 15.47
1988-10-05 2.07 1.07 13.05
1988-10-06 0.76 1.92 13.07
1988-10-07 2.91 0.97 12.66
1988-10-08 0.02 1.79 12.64
1988-10-09 3.44 2.16 16.31
1988-10-10 5.67 0.64 13.34
1988-10-11 2.1 0.87 13.05
1988-10-12 0.19 1.56 11.17
1988-10-13 0.03 1.98 11.74
1988-10-14 0 1.68 13.56
1988-10-15 0.79 1.61 15.07
1988-10-16 1.34 1.15 16.6
1988-10-17 8.57 1 17.18
1988-10-18 5.57 0.88 14.34
1988-10-19 5.7 1.09 12.1
1988-10-20 0.03 1.7 10.03
1988-10-21 0 0.92 11.1
1988-10-22 0 1.87 12.55
1988-10-23 0.01 1.88 13.76
1988-10-24 0 1.72 12.67
1988-10-25 0 1.26 13.8
1988-10-26 0 1.73 17.05
1988-10-27 0.1 0.72 14.67
1988-10-28 0 1.36 14.75
1988-10-29 0 1.82 14.47
1988-10-30 0.02 1.21 13.37
1988-10-31 0 1.49 12.54
1988-11-01 0 1.63 12.37
1988-11-02 0 1.34 12.12
1988-11-03 0 1.55 11.93
1988-11-04 0.01 1.45 11.87
1988-11-05 0 1.52 11.67
1988-11-06 0 1.74 10.25
1988-11-07 0.2 1.67 11.75
1988-11-08 2.68 0.77 13.85
1988-11-09 0.08 1.13 14.34
1988-11-10 0 1.36 13.11
1988-11-11 0.08 1.11 12.47
1988-11-12 0.32 0.55 13.35
1988-11-13 2.34 0.6 12.98
1988-11-14 0.03 0.87 9.1
1988-11-15 0.03 0.93 6.89
1988-11-16 0.01 1.08 7.44
1988-11-17 0 1.08 8.12
1988-11-18 4.59 0.75 8.2
1988-11-19 0 0.76 8.25
1988-11-20 6.65 0.88 7.52
1988-11-21 0 0.72 0.97
1988-11-22 0 0.91 -3.42
1988-11-23 0 0.9 -3.44
1988-11-24 0 0.94 -0.96
1988-11-25 0 0.93 0.97
1988-11-26 0 1.02 1.86
1988-11-27 0 0.97 2.66
1988-11-28 0 0.77 4.83
1988-11-29 0 0.9 7.03
1988-11-30 5.48 0.61 8.36
1988-12-01 14.49 0.55 7.52
1988-12-02 17.75 0.49 7.4
1988-12-03 9.62 0.57 7.22
1988-12-04 1.58 1.02 11.05
1988-12-05 6.01 1.12 11.61
1988-12-06 11.05 0.71 5.81
1988-12-07 0.93 0.45 2.22
1988-12-08 0.15 0.56 1.38
1988-12-09 0.02 0.61 4.89
1988-12-10 0.29 0.63 6.85
1988-12-11 0 0.58 7.18
1988-12-12 2.52 0.57 5.74
1988-12-13 0.04 0.46 2.87
1988-12-14 0 0.57 2.67
1988-12-15 0.01 0.47 1.62
1988-12-16 0 0.39 2.17
1988-12-17 0 0.59 2.07
1988-12-18 0 0.53 1.29
1988-12-19 11.84 0.62 2.96
1988-12-20 2.28 0.36 5.12
1988-12-21 0 0.86 2.05
1988-12-22 0 0.81 3.9
1988-12-23 0.08 0.79 6.93
1988-12-24 0 0.59 6.99
1988-12-25 0.01 0.7 4.32
1988-12-26 0 0.78 3.66
1988-12-27 0 0.65 3.18
1988-12-28 0 0.76 3.18
1988-12-29 0 0.9 2.65
1988-12-30 0.07 0.73 1.22
1988-12-31 0 0.65 0.2
1989-01-01 0 0.55 -0.28
1989-01-02 0 0.53 -1.77
1989-01-03 0 0.67 -0.46
1989-01-04 4.23 0.71 2.82
1989-01-05 1.83 0.53 5.41
1989-01-06 15.78 0.34 6.88
1989-01-07 0 0.48 5.55
1989-01-08 0 0.62 5.5
1989-01-09 0 0.7 4.78
1989-01-10 0 0.69 4.03
1989-01-11 0 0.66 4
1989-01-12 0 0.74 6.89
1989-01-13 0 1 6.74
1989-01-14 0 1.06 6.89
1989-01-15 0.01 0.68 5.97
1989-01-16 0.01 0.89 5.39
1989-01-17 0 0.44 4.63
1989-01-18 0 0.58 3.21
1989-01-19 0 0.49 2.07
1989-01-20 0 0.78 2.44
1989-01-21 7.94 0.57 4.95
1989-01-22 0.96 0.74 5.25
1989-01-23 0 0.92 1.74
1989-01-24 0.01 1.15 2.93
1989-01-25 0 1.14 3.65
1989-01-26 0 1.11 3.58
1989-01-27 0 1.31 3.53
1989-01-28 0 1.31 3.38
1989-01-29 0 1.35 3.38
1989-01-30 0 1.07 2.38
1989-01-31 0.01 1.27 2.42
1989-02-01 0 1.12 4.23
1989-02-02 0 1.03 4.33
1989-02-03 0.64 1.02 4.51
1989-02-04 0.82 0.64 4.55
1989-02-05 0.01 1.16 3.36
1989-02-06 0 1.57 4.2
1989-02-07 0 1.37 4.51
1989-02-08 0 1.65 5.02
1989-02-09 0.3 1.46 6.29
1989-02-10 1.48 0.76 6.67
1989-02-11 0 1.02 5.47
1989-02-12 0 1.34 6.04
1989-02-13 4.54 1.15 6.41
1989-02-14 0.47 1.22 5.68
1989-02-15 0 1.26 4.07
1989-02-16 0 1.46 5.52
1989-02-17 0 1.52 7.05
1989-02-18 0 1.88 11.08
1989-02-19 0 2.29 10.89
1989-02-20 0.02 0.84 10.52
1989-02-21 0.92 0.81 9.18
1989-02-22 6.9 1.37 8.38
1989-02-23 10.92 0.33 5.5
1989-02-24 12.53 0.42 3.46
1989-02-25 37.19 0.51 5.55
1989-02-26 24.44 0.68 2.62
1989-02-27 19.11 0.67 3.68
1989-02-28 28.11 0.46 6.35
1989-03-01 3.28 0.87 6.54
1989-03-02 7.15 1.4 10.59
1989-03-03 4.42 1.21 8.85
1989-03-04 1.31 1.01 9.89
1989-03-05 0 1.96 11.55
1989-03-06 0.07 2.13 12.29
1989-03-07 2.1 0.73 8.41
1989-03-08 0 1.64 6.71
1989-03-09 0 1.87 8.43
1989-03-10 0 2.54 11.84
1989-03-11 0 2.77 12.35
1989-03-12 0.47 2.76 13.59
1989-03-13 6.07 0.56 6.97
1989-03-14 0.01 1.84 6.6
1989-03-15 0 1.79 10.67
1989-03-16 3.89 1.23 10.22
1989-03-17 4.15 1.05 6.71
1989-03-18 0.06 1.68 4.38
1989-03-19 0 2.07 4.89
1989-03-20 5.35 0.99 5.32
1989-03-21 4.75 1.12 7.8
1989-03-22 1.52 2.03 10.06
1989-03-23 1.01 1.51 7.69
1989-03-24 0.04 2.14 7.65
1989-03-25 0 2.22 10.51
1989-03-26 0 3.11 14.21
1989-03-27 0 1.9 15.02
1989-03-28 0.13 0.83 12.75
1989-03-29 0.06 1.65 11.28
1989-03-30 0.45 1.31 10.18
1989-03-31 6.43 0.99 9.61
1989-04-01 1.26 1.76 10.82
1989-04-02 13.51 0.63 7.58
1989-04-03 18.94 0.75 7.05
1989-04-04 16.49 0.52 4.59
1989-04-05 7.03 0.81 3.41
1989-04-06 2.43 1.62 7.16
1989-04-07 20.09 0.94 8.01
1989-04-08 0.1 2.32 9.97
1989-04-09 3.63 1.48 11.3
1989-04-10 1.2 1.36 9.22
1989-04-11 15.72 1.46 11.32
1989-04-12 9.01 1.63 8.47
1989-04-13 26.13 0.86 5.15
1989-04-14 6.45 1.45 5.73
1989-04-15 8.29 1.42 10.06
1989-04-16 16.17 1.45 6.57
1989-04-17 32.37 0.86 6.2
1989-04-18 1.15 2.22 8.66
1989-04-19 1.01 2.99 11.58
1989-04-20 3.64 0.73 10.05
1989-04-21 0.29 2.51 8.07
1989-04-22 0 2.85 7.53
1989-04-23 0 1.32 9.7
1989-04-24 2.25 1.93 12.25
1989-04-25 12.47 0.89 9.58
1989-04-26 3.39 1.47 5.31
1989-04-27 23.29 0.91 5.46
1989-04-28 7.44 1.49 6.7
1989-04-29 11.73 0.61 6.71
1989-04-30 0.43 2.69 8.12
1989-05-01 0 2.59 9.75
1989-05-02 0 3.27 11.77
1989-05-03 0.04 4.28 13.94
1989-05-04 0 5.02 17.33
1989-05-05 0.02 5.22 18.96
1989-05-06 0.01 5.06 19.13
1989-05-07 0 4.97 17.65
1989-05-08 0.09 4.6 17.72
1989-05-09 2.62 1.44 15.14
1989-05-10 6.18 2.54 15.45
1989-05-11 2.97 2.28 14.92
1989-05-12 2.45 1.02 12.27
1989-05-13 1.35 2.08 11.52
1989-05-14 0.22 2.56 12.06
1989-05-15 0 3.97 14.02
1989-05-16 0 4.14 15.01
1989-05-17 0 4.22 16.03
1989-05-18 0 4.56 18.18
1989-05-19 0.48 4.48 19.04
1989-05-20 5.27 4.07 19.61
1989-05-21 2.81 2.73 18.67
1989-05-22 2.14 2.55 17.46
1989-05-23 0.04 2.85 18.2
1989-05-24 0.44 1.68 17.64
1989-05-25 1.24 1.31 16.04
1989-05-26 3 3.18 16.66
1989-05-27 1.96 3.91 17.23
1989-05-28 3.21 3.98 17.43
1989-05-29 5.69 3.29 16.72
1989-05-30 12.31 1.49 15.3
1989-05-31 2.03 2.24 14.12
1989-06-01 1.19 2.74 12.68
1989-06-02 6.14 2.02 11.55
1989-06-03 4.68 1.29 10.14
1989-06-04 5.31 2.46 11.72
1989-06-05 0.43 3.02 11.76
1989-06-06 4.26 2.08 10.88
1989-06-07 1.26 2.31 12.02
1989-06-08 1.01 3.11 13.74
1989-06-09 5.5 3.02 16.2
1989-06-10 0.08 3.61 17.58
1989-06-11 0 4.95 20.31
1989-06-12 0 5.51 22.41
1989-06-13 0.07 3.86 18.52
1989-06-14 0 2.99 18.48
1989-06-15 0.54 4.1 20.23
1989-06-16 0 4.84 21.65
1989-06-17 0.02 5.47 21.23
1989-06-18 0.39 5.2 20.42
1989-06-19 3.91 5.14 20.5
1989-06-20 0 5.45 21.56
1989-06-21 0 5.57 22.04
1989-06-22 0 4.82 20.8
1989-06-23 0.08 4.76 19.92
1989-06-24 0 5.43 20.6
1989-06-25 0.98 5.02 21.66
1989-06-26 0.23 3.21 19.36
1989-06-27 2.32 3.13 17.46
1989-06-28 0.02 3.54 16.31
1989-06-29 0 4.32 17.16
1989-06-30 0 5.28 19.9
1989-07-01 1.76 3.6 18.85
1989-07-02 1.08 3.56 17.09
1989-07-03 0 5.31 18.18
1989-07-04 0.11 5.17 20.44
1989-07-05 8.71 2.73 20.29
1989-07-06 14.05 2.98 20.45
1989-07-07 0.1 4.51 19.32
1989-07-08 0.39 2.65 17.97
1989-07-09 1.34 2.31 17.72
1989-07-10 0.17 3.24 18.08
1989-07-11 0.45 3.75 18.58
1989-07-12 0 4.24 18.98
1989-07-13 0 4.53 19.5
1989-07-14 0 4.05 18.88
1989-07-15 0 4.52 19.82
1989-07-16 0 5.25 20.91
1989-07-17 0 5.96 22.65
1989-07-18 0 6.18 22.94
1989-07-19 0 6.41 23.49
1989-07-20 0.01 5.09 26.18
1989-07-21 1.79 2.89 26.46
1989-07-22 1.74 3.19 25.49
1989-07-23 24.06 2.01 20.76
1989-07-24 8.38 2.44 18.81
1989-07-25 0.24 2.97 19.83
1989-07-26 0.16 3.7 19.88
1989-07-27 0 3.96 19.05
1989-07-28 0 4.8 19.93
1989-07-29 0 4.57 21.91
1989-07-30 0.07 4.73 21.1
1989-07-31 0.02 4.17 19.42
1989-08-01 0 4.45 18.43
1989-08-02 0 4.44 19.28
1989-08-03 0 4.63 20.52
1989-08-04 9.94 2.86 20.34
1989-08-05 8.37 2.61 18.47
1989-08-06 1.4 3.24 20.79
1989-08-07 9.24 3.18 20.69
1989-08-08 0.1 3.23 19.83
1989-08-09 4.28 3.83 21.51
1989-08-10 5.48 1.96 19.64
1989-08-11 0.02 3.33 19.63
1989-08-12 0.17 3.75 19.31
1989-08-13 5 3.23 20.04
1989-08-14 1.99 3.02 20.88
1989-08-15 0.03 4.4 22.81
1989-08-16 2.04 2.65 19.9
1989-08-17 0.15 1.97 18.25
1989-08-18 0.01 4.32 20.91
1989-08-19 13.05 3.02 21.08
1989-08-20 0.04 3.62 20.4
1989-08-21 0 3.27 21.71
1989-08-22 0 3.64 21.46
1989-08-23 0 3.6 20.99
1989-08-24 0 3.35 20.13
1989-08-25 0 3.93 19.61
1989-08-26 0.36 3.89 18.76
1989-08-27 3.19 2.78 18.19
1989-08-28 0 3.33 17.28
1989-08-29 0 4.05 16.17
1989-08-30 0.16 3.29 18.4
1989-08-31 2.57 1.34 17.83
1989-09-01 0.38 2.52 16.03
1989-09-02 0 3.34 15
1989-09-03 0 3 14.5
1989-09-04 0 2.95 14.2
1989-09-05 0 3.04 14.52
1989-09-06 0 3.06 16.69
1989-09-07 1.84 3.43 19.03
1989-09-08 4.1 1.1 16.86
1989-09-09 4.12 2.2 17.37
1989-09-10 3.98 1.39 15.51
1989-09-11 0.09 2.44 15.34
1989-09-12 7.31 2.54 16.76
1989-09-13 0.42 2.16 16.31
1989-09-14 0 2.74 16.36
1989-09-15 0 2.84 17.63
1989-09-16 0.2 3.44 19.57
1989-09-17 0.4 2.95 20.7
1989-09-18 5.71 2.7 20.64
1989-09-19 4.24 0.93 16.08
1989-09-20 0 3.43 17.93
1989-09-21 2.24 3.11 20.35
1989-09-22 22.97 0.74 14.74
1989-09-23 0 2.43 13.88
1989-09-24 0 3.15 15.61
1989-09-25 0 3.25 17.59
1989-09-26 0 1.95 15.29
1989-09-27 0 2.25 14.88
1989-09-28 0 2.47 14.81
1989-09-29 0 2.03 11.44
1989-09-30 0 2.32 10.94
1989-10-01 0 2.72 12.15
1989-10-02 0 2.71 12.8
1989-10-03 0.01 2.39 13.11
1989-10-04 0 2.46 14.02
1989-10-05 0 2.95 16.89
1989-10-06 0.05 1.29 14.62
1989-10-07 7.18 0.82 12.17
1989-10-08 7.8 0.96 12.15
1989-10-09 0.8 1.64 10.48
1989-10-10 0.66 1.28 11.31
1989-10-11 0 1.61 9.5
1989-10-12 0 2.07 9.28
1989-10-13 0.04 1.33 12.19
1989-10-14 0 1.88 12.19
1989-10-15 0 1.82 10.13
1989-10-16 0 2.1 11.3
1989-10-17 0.25 1.59 14.26
1989-10-18 9.4 0.68 14.53
1989-10-19 3.47 1.28 12.82
1989-10-20 0 0.99 14.95
1989-10-21 0 2.27 16.7
1989-10-22 0.01 2.7 17.26
1989-10-23 0.01 1.62 15.68
1989-10-24 0 2.21 15.08
1989-10-25 0 2.4 15.22
1989-10-26 0 2.24 14.92
1989-10-27 11.2 1.35 14.08
1989-10-28 2.48 1.08 12.83
1989-10-29 0.48 1.14 14.71
1989-10-30 0 1.63 12.96
1989-10-31 0 1.68 13.17
1989-11-01 1.2 1.26 13.12
1989-11-02 4.48 1.35 12.98
1989-11-03 17.04 0.68 8.03
1989-11-04 27.5 0.67 8.87
1989-11-05 33.77 0.51 6.29
1989-11-06 7.11 0.54 6.51
1989-11-07 3.27 0.66 10.61
1989-11-08 5.31 0.6 10.87
1989-11-09 0.1 0.93 8.5
1989-11-10 0 1.1 8.69
1989-11-11 0.12 1.22 9.96
1989-11-12 0 1.42 13.11
1989-11-13 0 1.61 11.87
1989-11-14 0 1.02 9.58
1989-11-15 0.09 0.34 8.2
1989-11-16 0.2 0.86 10.32
1989-11-17 0.37 0.74 10.51
1989-11-18 0.02 0.93 10.16
1989-11-19 0.47 0.79 10.58
1989-11-20 3.5 0.91 11.37
1989-11-21 1.16 0.97 11.53
1989-11-22 0.11 0.74 9.57
1989-11-23 0.2 0.66 7.32
1989-11-24 1.42 0.44 7.65
1989-11-25 0 0.47 7.84
1989-11-26 0.27 0.43 7.07
1989-11-27 0.02 0.88 7
1989-11-28 0 0.46 9.3
1989-11-29 0.01 0.78 10.27
1989-11-30 0.01 0.44 9.45
1989-12-01 0 0.77 7.79
1989-12-02 0 0.84 7.17
1989-12-03 0 1.08 4.55
1989-12-04 0 0.97 3.99
1989-12-05 0 0.94 4.81
1989-12-06 0 0.97 4.84
1989-12-07 0.01 0.68 5.91
1989-12-08 0.06 0.74 7.75
1989-12-09 0.94 0.58 9.83
1989-12-10 0.28 0.58 7.65
1989-12-11 0.01 0.78 8.45
1989-12-12 1.26 0.5 10.33
1989-12-13 0.25 0.8 12.07
1989-12-14 0.38 1.54 14.47
1989-12-15 0 2.35 16.96
1989-12-16 5.56 3.06 17.42
1989-12-17 2.04 2.64 13.68
1989-12-18 9.88 1.74 13.95
1989-12-19 0.2 1.1 9.5
1989-12-20 0.08 0.87 10.11
1989-12-21 5.91 0.87 11.95
1989-12-22 10.54 0.74 9.5
1989-12-23 0.09 0.62 6.53
1989-12-24 0 1.2 6.86
1989-12-25 0 0.75 6.12
1989-12-26 0.09 0.34 5.72
1989-12-27 0 0.7 6.99
1989-12-28 0 0.94 6.22
1989-12-29 0 1.07 6.23
1989-12-30 0 0.79 5.41
1989-12-31 0.01 0.89 6.58
1990-01-01 4.37 0.61 8.01
1990-01-02 0.01 0.6 6.63
1990-01-03 0.17 0.24 4.94
1990-01-04 0 0.75 6.18
1990-01-05 0 1.01 5.43
1990-01-06 6.61 0.96 6.39
1990-01-07 8.68 0.34 6.9
1990-01-08 3.03 0.3 6.05
1990-01-09 0.95 0.25 4.33
1990-01-10 0 0.49 2.55
1990-01-11 0 0.69 2.77
1990-01-12 0 0.92 4.21
1990-01-13 0.01 0.95 4.09
1990-01-14 7.29 0.6 4.75
1990-01-15 0 0.63 5.82
1990-01-16 0 0.96 5.99
1990-01-17 5.89 0.9 5.69
1990-01-18 4.56 0.32 4.47
1990-01-19 0.02 0.7 0.55
1990-01-20 0 0.7 2.13
1990-01-21 0 1.11 3.28
1990-01-22 0 0.83 3.01
1990-01-23 0.41 0.61 5.83
1990-01-24 2.44 0.65 10.23
1990-01-25 10.34 1.07 10.98
1990-01-26 2.2 0.54 6.24
1990-01-27 15.76 0.97 8.46
1990-01-28 8.43 0.31 5.82
1990-01-29 0.34 1.29 5.92
1990-01-30 0.06 1.77 8.65
1990-01-31 6.98 1.03 7.15
1990-02-01 1.33 1.36 7.12
1990-02-02 1.42 0.54 8.42
1990-02-03 1.52 0.73 7.28
1990-02-04 0 1.49 7.37
1990-02-05 0 1.51 9.16
1990-02-06 0.88 1.05 9.8
1990-02-07 0.02 0.68 10.26
1990-02-08 0.79 0.51 9.01
1990-02-09 0 1.04 9.05
1990-02-10 12.51 1.16 11.16
1990-02-11 20.96 1.08 7.67
1990-02-12 60.31 0.68 8.95
1990-02-13 3.62 0.87 10.46
1990-02-14 0.26 1.5 10.26
1990-02-15 1.38 0.81 10.88
1990-02-16 0.08 0.91 10.36
1990-02-17 0 1.53 10.2
1990-02-18 0.06 1.42 11.15
1990-02-19 0 1.65 12.4
1990-02-20 0.12 1.97 11.92
1990-02-21 0.03 1.25 11.76
1990-02-22 0 1.71 12.36
1990-02-23 0 2.61 14.31
1990-02-24 0 2.15 14.89
1990-02-25 0.03 1.17 9.91
1990-02-26 0.54 0.99 10.77
1990-02-27 5.91 0.85 10.85
1990-02-28 1.48 1.59 11.34
1990-03-01 7.85 0.92 8.47
1990-03-02 0.46 1.47 3.76
1990-03-03 0 1.88 1.47
1990-03-04 0 2.05 2.78
1990-03-05 0 2.32 5
1990-03-06 0 2.32 8.07
1990-03-07 0.03 2.7 9.98
1990-03-08 2.88 0.73 10.71
1990-03-09 2.86 0.99 9.64
1990-03-10 0 2.24 10.31
1990-03-11 0.27 1.81 14.16
1990-03-12 0.02 1.79 13.02
1990-03-13 2.57 1.25 9.92
1990-03-14 0.49 1.8 10.31
1990-03-15 0 2.46 9.56
1990-03-16 0 3.24 12.68
1990-03-17 0 3.48 14.23
1990-03-18 0 3.17 12.98
1990-03-19 0 2.98 13.23
1990-03-20 0 2.82 15.25
1990-03-21 0 3.35 16.18
1990-03-22 6.37 2.54 13.13
1990-03-23 0.73 1.24 11.1
1990-03-24 1.27 2.32 9.44
1990-03-25 2.57 1.77 7.08
1990-03-26 1.17 1.78 3.5
1990-03-27 0.28 1.75 3.21
1990-03-28 0.15 1.96 4.99
1990-03-29 0.01 1.29 4.9
1990-03-30 0 2.51 5.96
1990-03-31 0 2.57 9.56
1990-04-01 0.01 2.62 11.83
1990-04-02 8.02 2 11.8
1990-04-03 2.99 1.64 7.8
1990-04-04 3.52 1.77 6.68
1990-04-05 5.31 1.11 7.14
1990-04-06 4.82 1.88 10.6
1990-04-07 1.79 1 9
1990-04-08 8.52 2.26 9.16
1990-04-09 4.06 1.31 6.47
1990-04-10 2.21 2.19 6.04
1990-04-11 7.26 1.22 8.88
1990-04-12 1.2 1.93 10.06
1990-04-13 7.8 1.42 10.13
1990-04-14 8.64 1.78 8.13
1990-04-15 10.35 1.57 9.01
1990-04-16 4.46 1.62 7.49
1990-04-17 12.43 1.32 7.24
1990-04-18 26.32 0.58 5.84
1990-04-19 17.79 1.15 7.49
1990-04-20 6.16 1.14 4.81
1990-04-21 3.3 1.83 5.46
1990-04-22 3.6 1.62 6.28
1990-04-23 4.09 1.91 8.38
1990-04-24 7.49 1.15 8.27
1990-04-25 4.5 1.33 8.69
1990-04-26 0.19 2.9 10.09
1990-04-27 0 3.13 11.92
1990-04-28 0.01 4.26 13.45
1990-04-29 0 4.51 14.99
1990-04-30 0.15 4.02 15.14
1990-05-01 0.47 4.31 14.86
1990-05-02 0 4.32 16.04
1990-05-03 0.38 4.5 16.65
1990-05-04 2.07 3.26 15.7
1990-05-05 0.16 4.06 16.99
1990-05-06 0.25 4.06 17.39
1990-05-07 1.24 2.94 15.64
1990-05-08 1.47 3.34 15.91
1990-05-09 3.23 1.93 14.36
1990-05-10 1.44 2.61 14.03
1990-05-11 0 3.22 14.24
1990-05-12 9 3.04 16.96
1990-05-13 1.72 1.7 13.96
1990-05-14 0.01 2.66 16.53
1990-05-15 0.28 4.2 17.35
1990-05-16 2.08 3.19 18.01
1990-05-17 8.65 2.75 17.78
1990-05-18 3.55 2.17 15.79
1990-05-19 5.24 3.28 17.76
1990-05-20 4.72 3.13 16.57
1990-05-21 13.03 1.56 14.67
1990-05-22 9.74 1.74 14.29
1990-05-23 22.85 1.12 13.64
1990-05-24 15.9 1.11 13.53
1990-05-25 0.25 3.44 16.02
1990-05-26 1.31 3.57 16.02
1990-05-27 0.19 3.71 15.51
1990-05-28 0 4.28 15.16
1990-05-29 0.01 3.48 15.53
1990-05-30 0 3.59 16.3
1990-05-31 0 5.35 18.6
1990-06-01 1.47 3.79 19.5
1990-06-02 0.25 2.96 15.45
1990-06-03 0.51 4.26 16.72
1990-06-04 20 1.44 15.28
1990-06-05 4.9 1.24 12.25
1990-06-06 0.99 1.78 13.57
1990-06-07 1 3.3 16.15
1990-06-08 3.37 2.03 14.4
1990-06-09 0.03 3.83 13.03
1990-06-10 0.2 4.12 14.71
1990-06-11 8.35 1.4 13.35
1990-06-12 0.8 3.05 15.23
1990-06-13 4.15 3.56 16.16
1990-06-14 7.7 0.99 15.17
1990-06-15 0.3 4.41 16.83
1990-06-16 7.22 3.38 18.43
1990-06-17 9.48 1.52 14.71
1990-06-18 0.09 4.2 17.89
1990-06-19 18.81 2.68 15.88
1990-06-20 3.44 2.25 15.23
1990-06-21 3.06 2.4 17.39
1990-06-22 1.06 1.57 14.6
1990-06-23 0 4.06 18.07
1990-06-24 0 4.08 19.17
1990-06-25 0.03 4.95 22.52
1990-06-26 2.17 4.24 20.8
1990-06-27 7.48 1.46 17.46
1990-06-28 0.87 2.73 18.76
1990-06-29 1.11 4.15 21.2
1990-06-30 0.92 3.29 17.83
1990-07-01 0.01 4.04 15.69
1990-07-02 1.76 1.75 15.72
1990-07-03 0.81 2.74 15.56
1990-07-04 0 4.58 16.6
1990-07-05 4.2 2.24 16.04
1990-07-06 0 4.1 15.28
1990-07-07 0.02 4.68 16.71
1990-07-08 0 5.17 19.67
1990-07-09 0.75 4.42 19.3
1990-07-10 0.06 4.05 16.96
1990-07-11 0 5.4 18.02
1990-07-12 0 6.1 21.72
1990-07-13 0.45 5.83 23.61
1990-07-14 7.43 2.39 19.97
1990-07-15 0.21 3.15 18.56
1990-07-16 0.03 3.77 19.31
1990-07-17 0 4.43 20.74
1990-07-18 0 5.39 21.97
1990-07-19 0.27 5.88 23.33
1990-07-20 0 6.14 24.88
1990-07-21 0 6.05 26.06
1990-07-22 0 5.73 24.51
1990-07-23 1.12 2.1 22.97
1990-07-24 0.83 4.54 23.62
1990-07-25 2.51 4.62 25
1990-07-26 0.25 3.99 21
1990-07-27 2.15 4.83 21.71
1990-07-28 20.24 1.09 16.91
1990-07-29 0.04 3.63 18.66
1990-07-30 0 5.07 21.27
1990-07-31 0.09 4.79 22.47
1990-08-01 0 6.86 23.53
1990-08-02 0.02 5.44 24.99
1990-08-03 0.32 5.09 25.06
1990-08-04 0 5.18 25.67
1990-08-05 0 4.3 22.59
1990-08-06 0.56 3.33 19.14
1990-08-07 0.14 4.25 18.31
1990-08-08 0 4.98 17.31
1990-08-09 0 5.1 19.22
1990-08-10 0 5.06 21.84
1990-08-11 0.35 3.61 23.55
1990-08-12 1.02 3.32 23.17
1990-08-13 5.28 3.55 21.77
1990-08-14 0.4 2 18.57
1990-08-15 0.02 3.66 18.63
1990-08-16 1.13 2.6 17.88
1990-08-17 0.01 3.62 17.36
1990-08-18 0 4.19 17.73
1990-08-19 0.04 4.6 21.8
1990-08-20 0.79 3.14 21.4
1990-08-21 0 3.82 20.67
1990-08-22 0 4.34 20.17
1990-08-23 0.26 4.2 23.18
1990-08-24 12.87 2.62 20.93
1990-08-25 3.33 1.82 18.81
1990-08-26 0.06 3.26 18.8
1990-08-27 0.01 3.57 19.38
1990-08-28 0.01 3.29 21.42
1990-08-29 14.79 2.34 21.01
1990-08-30 13.97 0.83 13.59
1990-08-31 0 2.35 13.8
1990-09-01 0.19 1.41 15.13
1990-09-02 0.01 3.55 17.3
1990-09-03 0.06 3.47 18.65
1990-09-04 0.03 2.87 17.93
1990-09-05 0 3.29 17.72
1990-09-06 0.7 2.68 16.48
1990-09-07 0.21 2.54 15.82
1990-09-08 0.28 2.6 15.58
1990-09-09 0.41 1.42 15.83
1990-09-10 0 2.78 19.97
1990-09-11 0 3.61 19.72
1990-09-12 0.76 3.23 18.52
1990-09-13 1.26 1.91 19.55
1990-09-14 6.13 2.68 19.45
1990-09-15 3.33 2.09 18.99
1990-09-16 7.82 2.43 19.51
1990-09-17 1.59 1.01 17.15
1990-09-18 0.05 3.2 17.51
1990-09-19 0.41 3.49 19.04
1990-09-20 0.5 2.14 17.05
1990-09-21 0.35 1.45 16.05
1990-09-22 0.33 2.49 17.96
1990-09-23 17.94 1.01 14.98
1990-09-24 0.08 1.82 13.36
1990-09-25 0.17 2.05 14.18
1990-09-26 0 2.5 17.22
1990-09-27 0.01 2.75 16.93
1990-09-28 0.03 3.09 19.1
1990-09-29 4.47 1.62 20.38
1990-09-30 3.42 2.59 20.9
1990-10-01 1.01 1.24 16.66
1990-10-02 0.01 2.76 17.34
1990-10-03 10.65 1.83 17.71
1990-10-04 0.41 1.9 12.43
1990-10-05 0 2.44 10.38
1990-10-06 1.98 3.04 13.5
1990-10-07 11.4 0.66 10.83
1990-10-08 0.04 1.69 10.06
1990-10-09 0 2.08 8.16
1990-10-10 0 2.26 10.74
1990-10-11 0.03 2.36 14.26
1990-10-12 0 1.35 16.08
1990-10-13 0.02 1.37 16.31
1990-10-14 0.01 1.58 17.93
1990-10-15 1.83 1.47 17.49
